"date","time","landing_site","lat","lon","display_name","importance"
"15-11-1944","05:50","Great Parndon",51.7541954,0.0810289,"Great Parndon, Harlow, Essex, East of England, England, CM19 4HP, United Kingdom",0.420860870373788
"15-11-1944","09:19","Off Southend",51.5384067,0.6927379,"Kings Off Licence, Canewdon Road, Milton, Westcliff-on-Sea, Southend-on-Sea, East of England, England, SS0 7HD, United Kingdom",0.201
"15-11-1944","12:50","Lewisham",51.4624325,-0.0101331,"Lewisham, London, Greater London, England, SE13 6BB, United Kingdom",0.584838264410508
"15-11-1944","16:43","High Ongar",51.7055529,0.287209665820849,"High Ongar, Epping Forest, Essex, East of England, England, United Kingdom",0.523386683132434
"15-11-1944","17:17","Finchley",51.5973246,-0.1805587,"Finchley, London Borough of Barnet, London, Greater London, England, N3 2RN, United Kingdom",0.566903616328499
"16-11-1944","02:46","Islington",51.5384287,-0.0999051,"Islington, London, Greater London, England, N1, United Kingdom",0.590133794911945
"16-11-1944","07:40","Romford",51.5760462,0.1822646,"Romford, London, Greater London, England, RM1 1RX, United Kingdom",0.57247970972807
"17-11-1944","02:41","Barking",51.5389922,0.0804245,"Barking, London, Greater London, England, IG11 8NL, United Kingdom",0.577373739958268
"17-11-1944","03:27","Erith",51.480819,0.1792322,"Erith, London, Greater London, England, DA8 1SP, United Kingdom",0.535864673819667
"17-11-1944","04:53","West Ham",51.5280966,0.0045685,"West Ham, Manor Road, Mill Meads, West Ham, London Borough of Newham, London, Greater London, England, E15 3BN, United Kingdom",0.655816067829073
"17-11-1944","06:14","Wanstead",51.5756739,0.0277989,"Wanstead, London Borough of Redbridge, London, Greater London, England, E11 2RJ, United Kingdom",0.548550399368711
"17-11-1944","10:56","Off Clacton",51.7969159,1.15254997683924,"Bootleggers Off Licence, 137-139, Wellesley Road, Clacton-on-Sea, Tendring, Essex, East of England, England, CO15 3QD, United Kingdom",0.201
"17-11-1944","21:38","Rainham",51.3642835,0.6014889,"Rainham, Kent, South East England, England, ME8 0DG, United Kingdom",0.476268984478359
"18-11-1944","11:13","Stanford Rivers",51.6881015,0.211678528971227,"Stanford Rivers, Epping Forest, Essex, East of England, England, United Kingdom",0.521743055077702
"18-11-1944","11:16","Ilford",51.5582734,0.0711669,"Ilford, London, Greater London, England, IG1 1DL, United Kingdom",0.589801406140393
"18-11-1944","11:28","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"18-11-1944","16:07","Theydon Mount",51.6806121,0.1532935,"Theydon Mount, Epping Forest, Essex, East of England, England, United Kingdom",0.527465632848575
"18-11-1944","16:08","Erith",51.480819,0.1792322,"Erith, London, Greater London, England, DA8 1SP, United Kingdom",0.535864673819667
"18-11-1944","19:48","East Ham",51.5329628,0.0553201,"East Ham, London, Greater London, England, E6 2RP, United Kingdom",0.641244337900677
"18-11-1944","22:32","Dagenham",51.5413271,0.1481142,"Dagenham, London Borough of Barking and Dagenham, London, Greater London, England, RM10 8QS, United Kingdom",0.585775867091488
"19-11-1944","02:10","Walthamstow",51.5844701,-0.0188186,"Walthamstow, London, Greater London, England, E17 3AL, United Kingdom",0.571555976209574
"19-11-1944","07:05","Camberwell",51.4745706,-0.0925416,"Camberwell, London, Greater London, England, SE5 7AF, United Kingdom",0.582574193515447
"19-11-1944","08:31","Wandsworth",51.4570271,-0.1932607,"Wandsworth, London, Greater London, England, SW18 1UN, United Kingdom",0.589980607427848
"19-11-1944","10:58","Hackney",51.5432402,-0.0493621,"Hackney, London, Greater London, England, E9 6QW, United Kingdom",0.443807263030136
"19-11-1944","16:25","Chigwell",51.6286009,0.0898336965529111,"Chigwell, Epping Forest, Essex, East of England, England, United Kingdom",0.522372663380163
"19-11-1944","19:23","Bexley",51.4416793,0.150488,"Bexley, London Borough of Bexley, London, Greater London, England, DA5 1LD, United Kingdom",0.487073009909361
"19-11-1944","21:18","Bromley",51.4028046,0.0148142,"Bromley, London, Greater London, England, BR1 1EY, United Kingdom",0.595127795668338
"20-11-1944","01:02","Harrow",51.59682715,-0.337304618043729,"London Borough of Harrow, London, Greater London, England, United Kingdom",0.583265792261989
"20-11-1944","10:10","East Ham",51.5329628,0.0553201,"East Ham, London, Greater London, England, E6 2RP, United Kingdom",0.641244337900677
"20-11-1944","13:15","Stapleford Tawney",51.6694753,0.1723332,"Stapleford Tawney, Epping Forest, Essex, East of England, England, United Kingdom",0.520735418474996
"20-11-1944","18:53","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"20-11-1944","20:52","Waltham Holy Cross",51.6876094,-0.00346712583999755,"Church of the Holy Cross and St Lawrence (Waltham Abbey Church), Church Street, Waltham Abbey, Epping Forest, Essex, East of England, England, EN9 1DU, United Kingdom",0.647724269818501
"21-11-1944","02:52","Shorne Marshes",51.44149015,0.435001776531497,"Shorne Marshes, Shorne, Gravesend, Gravesham, Kent, South East England, England, United Kingdom",0.41
"21-11-1944","05:37","Purfleet",51.4810858,0.2369945,"Purfleet, London Road, Purfleet-on-Thames, Thurrock, East of England, England, RM19 1PL, United Kingdom",0.337354491752902
"21-11-1944","12:01","Walthamstow",51.5844701,-0.0188186,"Walthamstow, London, Greater London, England, E17 3AL, United Kingdom",0.571555976209574
"21-11-1944","12:03","Little Waltham",51.794248,0.489186767978955,"Little Waltham, Chelmsford, Essex, East of England, England, United Kingdom",0.583144349963485
"21-11-1944","13:20","Erith",51.480819,0.1792322,"Erith, London, Greater London, England, DA8 1SP, United Kingdom",0.535864673819667
"21-11-1944","15:17","Laindon",51.5736978,0.4225135,"Laindon, Basildon, Essex, East of England, England, SS15 6NJ, United Kingdom",0.430735418474996
"21-11-1944","18:01","Orpington",51.3805351,0.1062656,"Orpington, London, Greater London, England, BR6 0NA, United Kingdom",0.565778221712212
"21-11-1944","23:11","Battersea",51.4707933,-0.172214,"Battersea, London Borough of Wandsworth, London, Greater London, England, SW11 3HW, United Kingdom",0.593820716811616
"22-11-1944","13:27","Bradwell-on-Sea",51.7264848,0.912466269848598,"Bradwell-on-Sea, Maldon, Essex, East of England, England, United Kingdom",0.637784926939796
"22-11-1944","15:03","All Hallows",51.520502,-0.0200926167443214,"All Hallows, 1, Blackthorn Street, Lincoln South Estate, Poplar, London Borough of Tower Hamlets, London, Greater London, England, E3 3PX, United Kingdom",0.441107364224894
"22-11-1944","16:02","Great Wakering",51.5429465,0.843767046984597,"Great Wakering, Rochford, Essex, East of England, England, United Kingdom",0.479354982157541
"22-11-1944","19:40","Bethnal Green",51.5303456,-0.0561633,"Bethnal Green, London Borough of Tower Hamlets, London, Greater London, England, E2 9RD, United Kingdom",0.673290690766058
"22-11-1944","20:34","Chislehurst",51.4115718,0.0769545,"Chislehurst, London Borough of Bromley, London, Greater London, England, BR7 6SN, United Kingdom",0.562433308599458
"22-11-1944","21:07","Ilford",51.5582734,0.0711669,"Ilford, London, Greater London, England, IG1 1DL, United Kingdom",0.589801406140393
"22-11-1944","23:16","Dagenham",51.5413271,0.1481142,"Dagenham, London Borough of Barking and Dagenham, London, Greater London, England, RM10 8QS, United Kingdom",0.585775867091488
"23-11-1944","01:53","West Ham",51.5280966,0.0045685,"West Ham, Manor Road, Mill Meads, West Ham, London Borough of Newham, London, Greater London, England, E15 3BN, United Kingdom",0.655816067829073
"23-11-1944","19:33","Foulness Island",51.5886356,0.880105728610644,"Foulness Island, Rochford, Essex, East of England, England, United Kingdom",0.525
"23-11-1944","20:13","Finsbury",51.521798,-0.0914245,"Finsbury, London Borough of Islington, London, Greater London, England, EC1Y 8TE, United Kingdom",0.470862131063799
"23-11-1944","20:15","Bowers Gifford",51.5700147,0.5331319,"Bowers Gifford, Basildon, Essex, East of England, England, SS13 2HX, United Kingdom",0.475
"24-11-1944","03:37","Chigwell",51.6286009,0.0898336965529111,"Chigwell, Epping Forest, Essex, East of England, England, United Kingdom",0.522372663380163
"24-11-1944","08:00","Waltham Holy Cross",51.6876094,-0.00346712583999755,"Church of the Holy Cross and St Lawrence (Waltham Abbey Church), Church Street, Waltham Abbey, Epping Forest, Essex, East of England, England, EN9 1DU, United Kingdom",0.647724269818501
"24-11-1944","10:45","Braughing",51.9118398,0.0372666057100329,"Braughing, East Hertfordshire, Hertfordshire, East of England, England, United Kingdom",0.445695492967573
"24-11-1944","10:52","Ilford",51.5582734,0.0711669,"Ilford, London, Greater London, England, IG1 1DL, United Kingdom",0.589801406140393
"24-11-1944","12:02","West Ham",51.5280966,0.0045685,"West Ham, Manor Road, Mill Meads, West Ham, London Borough of Newham, London, Greater London, England, E15 3BN, United Kingdom",0.655816067829073
"24-11-1944","13:59","Childerditch",51.5840074,0.3293708,"Childerditch, Little Warley, Brentwood, Essex, East of England, England, CM13 3EG, United Kingdom",0.345968355602442
"24-11-1944","20:32","Poplar",51.5110713,-0.0144629,"Poplar, London Borough of Tower Hamlets, London, Greater London, England, E14 0HH, United Kingdom",0.562273224355243
"25-11-1944","09:25","Wanstead",51.5756739,0.0277989,"Wanstead, London Borough of Redbridge, London, Greater London, England, E11 2RJ, United Kingdom",0.548550399368711
"25-11-1944","10:35","Chislehurst",51.4115718,0.0769545,"Chislehurst, London Borough of Bromley, London, Greater London, England, BR7 6SN, United Kingdom",0.562433308599458
"25-11-1944","11:16","Holborn",51.5195982,-0.1137266,"Holborn, London Borough of Camden, London, Greater London, England, WC1R 5AH, United Kingdom",0.590742765524962
"25-11-1944","11:34","Gt. Warley",NA,NA,NA,NA
"25-11-1944","12:26","Deptford",51.4758453,-0.0215164,"Deptford, London Borough of Lewisham, London, Greater London, England, SE10 8ND, United Kingdom",0.58143955510971
"26-11-1944","02:25","Off Clacton",51.7969159,1.15254997683924,"Bootleggers Off Licence, 137-139, Wellesley Road, Clacton-on-Sea, Tendring, Essex, East of England, England, CO15 3QD, United Kingdom",0.201
"26-11-1944","05:30","Ilford",51.5582734,0.0711669,"Ilford, London, Greater London, England, IG1 1DL, United Kingdom",0.589801406140393
"26-11-1944","08:10","Off Orfordness",52.0839165,1.5742958,"Site of old Orfordness Lighthouse, Orford, East Suffolk, Suffolk, East of England, England, IP12 2NY, United Kingdom",0.225
"26-11-1944","11:02","Rainham",51.3642835,0.6014889,"Rainham, Kent, South East England, England, ME8 0DG, United Kingdom",0.476268984478359
"26-11-1944","11:34","Chigwell",51.6286009,0.0898336965529111,"Chigwell, Epping Forest, Essex, East of England, England, United Kingdom",0.522372663380163
"26-11-1944","12:57","Walthamstow",51.5844701,-0.0188186,"Walthamstow, London, Greater London, England, E17 3AL, United Kingdom",0.571555976209574
"26-11-1944","13:45","Poplar",51.5110713,-0.0144629,"Poplar, London Borough of Tower Hamlets, London, Greater London, England, E14 0HH, United Kingdom",0.562273224355243
"26-11-1944","14:00","Billericay",51.6284395,0.4218142,"Billericay, Basildon, Essex, East of England, England, United Kingdom",0.525215438114801
"26-11-1944","17:40","Cranham",51.5614882,0.2679097,"Cranham, London Borough of Havering, London, Greater London, England, RM14 1EB, United Kingdom",0.418817475555606
"26-11-1944","20:07","Horndon",50.6014899,-4.0914435,"Horndon, Mary Tavy, Cudliptown, West Devon, Devon, South West England, England, PL19 9NG, United Kingdom",0.36
"26-11-1944","21:05","Hertingfordbury",51.78964215,-0.137893902191054,"Hertingfordbury, East Hertfordshire, Hertfordshire, East of England, England, United Kingdom",0.436855406087553
"26-11-1944","23:25","Canvey Island",51.52417695,0.608458707431351,"Canvey Island, Leigh Beck, Castle Point, Essex, East of England, England, United Kingdom",0.612142548367206
"27-11-1944","16:16","Chislehurst",51.4115718,0.0769545,"Chislehurst, London Borough of Bromley, London, Greater London, England, BR7 6SN, United Kingdom",0.562433308599458
"27-11-1944","22:05","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"27-11-1944","23:14","Chingford",51.630887,0.0039962,"Chingford, London Borough of Waltham Forest, London, Greater London, England, E4 7DA, United Kingdom",0.540427732272338
"28-11-1944","16:20","Off Foulness",51.58953925,0.903660994765556,"Foulness, Rochford, Essex, East of England, England, United Kingdom",0.288140546517606
"28-11-1944","20:16","Stepney",51.5174023,-0.0462189,"Stepney, London Borough of Tower Hamlets, London, Greater London, England, E1 3DH, United Kingdom",0.579227485691559
"28-11-1944","22:03","Foulness",51.5886356,0.880105728610644,"Foulness Island, Rochford, Essex, East of England, England, United Kingdom",0.425
"28-11-1944","23:35","Burwash",50.9976003,0.3804027,"Burwash, Rother, East Sussex, South East England, England, TN19 7HB, United Kingdom",0.385
"29-11-1944","03:13","Barling",51.5713101,0.7848176,"Barling, Barling Magna, Rochford, Essex, East of England, England, SS3 0LS, United Kingdom",0.335794094499978
"29-11-1944","10:55","Sandon",51.9926667,-0.0786973,"Sandon, North Hertfordshire, Hertfordshire, East of England, England, United Kingdom",0.431073131097349
"29-11-1944","15:14","Bradwell",51.87691925,0.628988444950923,"Bradwell, Braintree, Essex, East of England, England, United Kingdom",0.431073131097349
"29-11-1944","19:50","Poslingford",52.1036028,0.5837559,"Poslingford, West Suffolk, Suffolk, East of England, England, United Kingdom",0.439847857867275
"29-11-1944","20:21","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"29-11-1944","21:12","Bexley",51.4416793,0.150488,"Bexley, London Borough of Bexley, London, Greater London, England, DA5 1LD, United Kingdom",0.487073009909361
"29-11-1944","23:45","Gravesend",51.4424747,0.3694468,"Gravesend, Gravesham, Kent, South East England, England, United Kingdom",0.556346912254148
"29-11-1944","23:53","Edmonton",51.6267968,-0.0769118,"Edmonton, London Borough of Enfield, London, Greater London, England, N9 9HH, United Kingdom",0.554328937907079
"30-11-1944","00:09","Leyton",51.5696734,-0.015681,"Leyton, London Borough of Waltham Forest, London, Greater London, England, E10 5AX, United Kingdom",0.550132071397511
"30-11-1944","01:10","Greenwich",51.4820845,-0.0045417,"Greenwich, London, Greater London, England, SE10 9HF, United Kingdom",0.608875964992602
"01-12-1944","08:03","Enfield",51.6520851,-0.0810175,"Enfield, London, Greater London, England, EN2 6LD, United Kingdom",0.551100392955434
"01-12-1944","08:03","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"01-12-1944","09:00","Barking",51.5389922,0.0804245,"Barking, London, Greater London, England, IG11 8NL, United Kingdom",0.577373739958268
"01-12-1944","09:31","Brentwood",51.6201654,0.3018662,"Brentwood, Essex, East of England, England, United Kingdom",0.559065477665023
"01-12-1944","10:24","Barking",51.5389922,0.0804245,"Barking, London, Greater London, England, IG11 8NL, United Kingdom",0.577373739958268
"01-12-1944","10:24","Leyton",51.5696734,-0.015681,"Leyton, London Borough of Waltham Forest, London, Greater London, England, E10 5AX, United Kingdom",0.550132071397511
"01-12-1944","13:01","Hornchurch",51.5613235,0.2212279,"Hornchurch, London Borough of Havering, London, Greater London, England, RM12 6AF, United Kingdom",0.53678047669292
"01-12-1944","13:06","Laindon",51.5736978,0.4225135,"Laindon, Basildon, Essex, East of England, England, SS15 6NJ, United Kingdom",0.430735418474996
"01-12-1944","18:25","Hornsey",51.5873645,-0.1209667,"Hornsey, London Borough of Haringey, London, Greater London, England, N8 7PB, United Kingdom",0.48774807032046
"01-12-1944","21:12","Paglesham",51.59964125,0.795893711996396,"Paglesham, Paglesham East End, Rochford, Essex, East of England, England, United Kingdom",0.370058384040688
"01-12-1944","21:47","Walthamstow",51.5844701,-0.0188186,"Walthamstow, London, Greater London, England, E17 3AL, United Kingdom",0.571555976209574
"02-12-1944","07:35","Ramsholt",52.0281784,1.3638925,"Ramsholt, East Suffolk, Suffolk, East of England, England, United Kingdom",0.482275390676979
"02-12-1944","08:20","Thames Estuary",51.5020975,0.037483480347527,"Estuary House, Thames Road, Waterside Park, Silvertown, London Borough of Newham, London, Greater London, England, E16 2FT, United Kingdom",0.201
"02-12-1944","08:31","South Benfleet",51.5507054,0.5545405,"South Benfleet, Castle Point, Essex, East of England, England, SS7 5EJ, United Kingdom",0.581270880509742
"02-12-1944","11:09","Dagenham",51.5413271,0.1481142,"Dagenham, London Borough of Barking and Dagenham, London, Greater London, England, RM10 8QS, United Kingdom",0.585775867091488
"02-12-1944","20:29","Lambeth",51.5013012,-0.117287,"Lambeth, London, Greater London, England, SE1 7GD, United Kingdom",0.574975289482221
"02-12-1944","21:34","North Stifford",51.4975816,0.3070148,"North Stifford, Grays, Essex, East of England, England, RM16 5UD, United Kingdom",0.45
"03-12-1944","06:13","Rainham",51.3642835,0.6014889,"Rainham, Kent, South East England, England, ME8 0DG, United Kingdom",0.476268984478359
"03-12-1944","07:41","Wennington",54.13363025,-2.57719848847578,"Wennington, Lancaster, Wennington, Lancashire, North West England, England, United Kingdom",0.429365753233371
"03-12-1944","09:29","Burnham-on-Crouch",51.6355223,0.845936103700791,"Burnham-on-Crouch, Maldon, Essex, East of England, England, United Kingdom",0.692802990599768
"03-12-1944","09:46","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"03-12-1944","10:29","Herongate",52.7256365,-2.7524586,"Herongate, Shrewsbury, Shropshire, West Midlands, England, SY1 2RQ, United Kingdom",0.385
"03-12-1944","12:31","Downham",51.426111,0.0064566,"Downham, London Borough of Lewisham, London, Greater London, England, BR1 5EL, United Kingdom",0.438965278593994
"03-12-1944","14:51","Erith",51.480819,0.1792322,"Erith, London, Greater London, England, DA8 1SP, United Kingdom",0.535864673819667
"03-12-1944","17:08","Grays Thurrock",51.4780898,0.3233131,"Grays, Thurrock, East of England, England, RM17 6NP, United Kingdom",0.636374248267951
"03-12-1944","21:09","Bexley",51.4416793,0.150488,"Bexley, London Borough of Bexley, London, Greater London, England, DA5 1LD, United Kingdom",0.487073009909361
"04-12-1944","02:34","Tilbury",51.4631174,0.3643896,"Tilbury, Thurrock, East of England, England, RM18 8XR, United Kingdom",0.556567106841251
"04-12-1944","09:36","Canewdon",51.61622465,0.786504673732763,"Canewdon, Paglesham Church End, Rochford, Essex, East of England, England, United Kingdom",0.391950414040809
"05-12-1944","21:39","Dagenham",51.5413271,0.1481142,"Dagenham, London Borough of Barking and Dagenham, London, Greater London, England, RM10 8QS, United Kingdom",0.585775867091488
"05-12-1944","22:31","Rettenden",NA,NA,NA,NA
"06-12-1944","02:31","Billericay",51.6284395,0.4218142,"Billericay, Basildon, Essex, East of England, England, United Kingdom",0.525215438114801
"06-12-1944","02:35","Camberwell",51.4745706,-0.0925416,"Camberwell, London, Greater London, England, SE5 7AF, United Kingdom",0.582574193515447
"06-12-1944","04:46","Woodham Ferrers",51.6695923,0.5989448,"Woodham Ferrers, Chelmsford, Essex, East of England, England, CM3 8RL, United Kingdom",0.496083343622819
"06-12-1944","05:47","North Sea",51.54314315,0.703445919332649,"North Road Cemetery, Milton, Prittlewell, Southend-on-Sea, East of England, England, United Kingdom",0.4
"06-12-1944","07:15","Crayford",51.4481946,0.1783696,"Crayford, Stadium Way, Crayford, London Borough of Bexley, London, Greater London, England, DA1 4HR, United Kingdom",0.406083343622819
"06-12-1944","10:04","Off Clacton",51.7969159,1.15254997683924,"Bootleggers Off Licence, 137-139, Wellesley Road, Clacton-on-Sea, Tendring, Essex, East of England, England, CO15 3QD, United Kingdom",0.201
"06-12-1944","23:08","St. Marylebone",51.5225862,-0.1567349,"Baker Street, Marylebone Road, Marylebone, City of Westminster, London, Greater London, England, NW1 5LD, United Kingdom",0.694108271296101
"07-12-1944","01:23","Hackney",51.5432402,-0.0493621,"Hackney, London, Greater London, England, E9 6QW, United Kingdom",0.443807263030136
"07-12-1944","02:03","Gt. Saling",NA,NA,NA,NA
"07-12-1944","20:08","Hayes",51.5077154,-0.4181471,"Hayes, London Borough of Hillingdon, London, Greater London, England, UB3 2HW, United Kingdom",0.529725419269005
"08-12-1944","03:24","Wanstead",51.5756739,0.0277989,"Wanstead, London Borough of Redbridge, London, Greater London, England, E11 2RJ, United Kingdom",0.548550399368711
"08-12-1944","12:45","Canewdon",51.61622465,0.786504673732763,"Canewdon, Paglesham Church End, Rochford, Essex, East of England, England, United Kingdom",0.391950414040809
"08-12-1944","22:11","Brentwood",51.6201654,0.3018662,"Brentwood, Essex, East of England, England, United Kingdom",0.559065477665023
"08-12-1944","23:51","Tiptree",51.81206475,0.748317418899499,"Tiptree, Colchester, Essex, East of England, England, United Kingdom",0.448041195081873
"09-12-1944","04:50","Hornchurch",51.5613235,0.2212279,"Hornchurch, London Borough of Havering, London, Greater London, England, RM12 6AF, United Kingdom",0.53678047669292
"09-12-1944","05:24","Canvey Island",51.52417695,0.608458707431351,"Canvey Island, Leigh Beck, Castle Point, Essex, East of England, England, United Kingdom",0.612142548367206
"09-12-1944","07:45","Enfield",51.6520851,-0.0810175,"Enfield, London, Greater London, England, EN2 6LD, United Kingdom",0.551100392955434
"09-12-1944","22:36","Bowers Gifford",51.5700147,0.5331319,"Bowers Gifford, Basildon, Essex, East of England, England, SS13 2HX, United Kingdom",0.475
"10-12-1944","00:38","Erith",51.480819,0.1792322,"Erith, London, Greater London, England, DA8 1SP, United Kingdom",0.535864673819667
"10-12-1944","04:50","Lewisham",51.4624325,-0.0101331,"Lewisham, London, Greater London, England, SE13 6BB, United Kingdom",0.584838264410508
"10-12-1944","20:50","off N. Foreland",NA,NA,NA,NA
"12-12-1944","01:21","Off Clacton",51.7969159,1.15254997683924,"Bootleggers Off Licence, 137-139, Wellesley Road, Clacton-on-Sea, Tendring, Essex, East of England, England, CO15 3QD, United Kingdom",0.201
"12-12-1944","04:24","Southwark",51.5029222,-0.103458,"Southwark, London, Greater London, England, SE1 0QB, United Kingdom",0.606790423306173
"12-12-1944","05:15","Greenwich",51.4820845,-0.0045417,"Greenwich, London, Greater London, England, SE10 9HF, United Kingdom",0.608875964992602
"12-12-1944","06:23","Burnham-on-Crouch",51.6355223,0.845936103700791,"Burnham-on-Crouch, Maldon, Essex, East of England, England, United Kingdom",0.692802990599768
"12-12-1944","17:58","Chislehurst",51.4115718,0.0769545,"Chislehurst, London Borough of Bromley, London, Greater London, England, BR7 6SN, United Kingdom",0.562433308599458
"12-12-1944","20:34","Creeksea",51.6376908,0.788346577302189,"All Saints, Creeksea, Ferry Road, Burnham-on-Crouch, Burnham on Crouch, Maldon, Essex, East of England, England, CM0 8PG, United Kingdom",0.111
"12-12-1944","22:42","Kensington",51.4989948,-0.1991229,"Kensington, London, Greater London, England, W8 6NA, United Kingdom",0.637553480855665
"13-12-1944","00:18","Off Bradwell",52.0650307,-0.7908547,"Euro Off Licence, 26, High Street, New Bradwell, Milton Keynes, South East England, England, MK13 0BT, United Kingdom",0.201
"13-12-1944","03:23","Great Warley",51.5901103,0.2931328,"Great Warley, Brentwood, Essex, East of England, England, CM13 3JP, United Kingdom",0.464431309768303
"13-12-1944","07:21","Woolwich",51.4826696,0.0623335,"Woolwich, London, Greater London, England, SE18 6FX, United Kingdom",0.610491366621664
"13-12-1944","22:05","Off Foulness",51.58953925,0.903660994765556,"Foulness, Rochford, Essex, East of England, England, United Kingdom",0.288140546517606
"13-12-1944","22:33","Canvey Island",51.52417695,0.608458707431351,"Canvey Island, Leigh Beck, Castle Point, Essex, East of England, England, United Kingdom",0.612142548367206
"14-12-1944","01:09","Wallasea Island",51.60957515,0.833594762358636,"Wallasea Island, Paglesham Church End, Rochford, Essex, East of England, England, United Kingdom",0.381472839091896
"14-12-1944","02:16","Southgate",51.6281547,-0.123596,"Southgate, London Borough of Enfield, London, Greater London, England, N14 6NJ, United Kingdom",0.531533343339616
"14-12-1944","04:59","Nuthampstead",51.9927777,0.0410451,"Nuthampstead, North Hertfordshire, Hertfordshire, East of England, England, United Kingdom",0.429018527529768
"14-12-1944","17:18","Southwark",51.5029222,-0.103458,"Southwark, London, Greater London, England, SE1 0QB, United Kingdom",0.606790423306173
"14-12-1944","20:42","Off Foulness",51.58953925,0.903660994765556,"Foulness, Rochford, Essex, East of England, England, United Kingdom",0.288140546517606
"14-12-1944","21:06","St. Stambridge",51.58366875,0.733107959729248,"St Mary and All Saints, Stambridge, Stambridge Road, Ballards Gore, Stambridge, Great Stambridge, Rochford, Essex, East of England, England, SS4 2BE, United Kingdom",0.211
"14-12-1944","23:39","Writtle",51.7284758,0.41156660279504,"Writtle, Chelmsford, Essex, East of England, England, United Kingdom",0.452002873412564
"15-12-1944","00:14","Latchingdon",51.6597817,0.724805024027028,"Latchingdon, Maldon, Essex, East of England, England, United Kingdom",0.407085518539194
"15-12-1944","02:03","High Ongar",51.7055529,0.287209665820849,"High Ongar, Epping Forest, Essex, East of England, England, United Kingdom",0.523386683132434
"15-12-1944","02:50","Off Shoeburyness",51.5297377,0.7961979,"Shoeburyness, East of England, England, SS3 9AB, United Kingdom",0.499007360490923
"15-12-1944","04:06","Chislehurst",51.4115718,0.0769545,"Chislehurst, London Borough of Bromley, London, Greater London, England, BR7 6SN, United Kingdom",0.562433308599458
"15-12-1944","20:48","Off Clacton",51.7969159,1.15254997683924,"Bootleggers Off Licence, 137-139, Wellesley Road, Clacton-on-Sea, Tendring, Essex, East of England, England, CO15 3QD, United Kingdom",0.201
"16-12-1944","10:43","Off Bradwell",52.0650307,-0.7908547,"Euro Off Licence, 26, High Street, New Bradwell, Milton Keynes, South East England, England, MK13 0BT, United Kingdom",0.201
"16-12-1944","20:13","Off Foulness",51.58953925,0.903660994765556,"Foulness, Rochford, Essex, East of England, England, United Kingdom",0.288140546517606
"17-12-1944","16:02","Leyton",51.5696734,-0.015681,"Leyton, London Borough of Waltham Forest, London, Greater London, England, E10 5AX, United Kingdom",0.550132071397511
"17-12-1944","18:54","Camberwell",51.4745706,-0.0925416,"Camberwell, London, Greater London, England, SE5 7AF, United Kingdom",0.582574193515447
"18-12-1944","00:57","Tillingham",51.696581,0.8829254,"Tillingham, Maldon, Essex, East of England, England, United Kingdom",0.411865618613023
"18-12-1944","16:29","Clacton",51.81876975,1.16813027577237,"Clacton Shopping Village, Holland-on-Sea, Tendring, Essex, East of England, England, CO15 4TL, United Kingdom",0.3
"19-12-1944","00:47","Maldon",51.7155563,0.684354757425754,"Maldon, Essex, East of England, England, United Kingdom",0.556523130814146
"19-12-1944","01:25","Chelmsford",51.7345398,0.4724553,"Chelmsford, Essex, East of England, England, United Kingdom",0.628468817019007
"19-12-1944","06:04","Ilford",51.5582734,0.0711669,"Ilford, London, Greater London, England, IG1 1DL, United Kingdom",0.589801406140393
"19-12-1944","11:31","Tillingham",51.696581,0.8829254,"Tillingham, Maldon, Essex, East of England, England, United Kingdom",0.411865618613023
"19-12-1944","23:25","Lewisham",51.4624325,-0.0101331,"Lewisham, London, Greater London, England, SE13 6BB, United Kingdom",0.584838264410508
"20-12-1944","02:59","Crayford",51.4481946,0.1783696,"Crayford, Stadium Way, Crayford, London Borough of Bexley, London, Greater London, England, DA1 4HR, United Kingdom",0.406083343622819
"20-12-1944","12:08","Warley Hill",52.4808971,-1.9990627,"Warley Hill, Sandwell, West Midlands Combined Authority, West Midlands, England, B68 9UA, United Kingdom",0.5
"20-12-1944","14:16","Little Berkhamstead",NA,NA,NA,NA
"20-12-1944","16:59","Northaw",51.704486,-0.1491919,"Northaw, Welwyn Hatfield, Hertfordshire, East of England, England, EN6 4NY, United Kingdom",0.360254845255209
"20-12-1944","19:21","Off Foulness",51.58953925,0.903660994765556,"Foulness, Rochford, Essex, East of England, England, United Kingdom",0.288140546517606
"20-12-1944","20:01","Nevendon",51.61044935,0.517623113207787,"Nevendon Park, Wickford, Basildon, Essex, East of England, England, United Kingdom",0.25
"21-12-1944","01:44","Noak Hill",51.6216658,0.2271257,"Noak Hill, London, Greater London, England, RM3 7LT, United Kingdom",0.486244954737812
